time,Temperature (°C),Pressure (Pa)
2018-02-21 22:05:52.015,21.56,102359.63
2018-02-21 22:05:52.019,21.56,102359.63
2018-02-21 22:05:52.023,21.55,102358.86
2018-02-21 22:05:52.026,21.56,102356.96
2018-02-21 22:05:52.031,21.55,102358.86
2018-02-21 22:05:52.035,21.55,102358.86
2018-02-21 22:05:52.036,21.56,102356.96
2018-02-21 22:05:52.039,21.56,102362.3
2018-02-21 22:05:52.043,21.56,102362.3
2018-02-21 22:05:52.047,21.56,102359.63
2018-02-21 22:05:52.051,21.56,102360.38
2018-02-21 22:05:52.055,21.55,102358.11
2018-02-21 22:05:52.060,21.55,102358.11
2018-02-21 22:05:52.064,21.56,102362.3
2018-02-21 22:05:52.068,21.56,102359.63
2018-02-21 22:05:52.072,21.56,102359.63
2018-02-21 22:05:52.073,21.56,102356.96
2018-02-21 22:05:52.076,21.56,102359.63
2018-02-21 22:05:52.080,21.56,102355.03
2018-02-21 22:05:52.084,21.56,102355.03
2018-02-21 22:05:52.089,21.56,102362.3
2018-02-21 22:05:52.092,21.55,102358.86
2018-02-21 22:05:52.096,21.56,102362.3
2018-02-21 22:05:52.101,21.56,102362.3
2018-02-21 22:05:52.105,21.56,102354.3
2018-02-21 22:05:52.109,21.56,102359.63
2018-02-21 22:05:52.110,21.56,102359.63
2018-02-21 22:05:52.113,21.55,102358.11
2018-02-21 22:05:52.117,21.55,102356.19
2018-02-21 22:05:52.121,21.56,102354.3
2018-02-21 22:05:52.126,21.56,102354.3
2018-02-21 22:05:52.129,21.56,102354.3
2018-02-21 22:05:52.133,21.56,102354.3
2018-02-21 22:05:52.137,21.56,102354.3
2018-02-21 22:05:52.141,21.55,102358.11
2018-02-21 22:05:52.146,21.56,102354.3
2018-02-21 22:05:52.147,21.55,102364.2
2018-02-21 22:05:52.150,21.55,102364.2
2018-02-21 22:05:52.154,21.56,102364.97
2018-02-21 22:05:52.158,21.56,102359.63
2018-02-21 22:05:52.162,21.56,102359.63
2018-02-21 22:05:52.166,21.56,102367.64
2018-02-21 22:05:52.170,21.56,102356.96
2018-02-21 22:05:52.174,21.55,102358.86
2018-02-21 22:05:52.178,21.55,102358.86
2018-02-21 22:05:52.182,21.56,102359.63
2018-02-21 22:05:52.183,21.56,102357.71
2018-02-21 22:05:52.186,21.56,102357.71
2018-02-21 22:05:52.191,21.56,102359.63
2018-02-21 22:05:52.195,21.56,102354.3
2018-02-21 22:05:52.199,21.54,102361.91
2018-02-21 22:05:52.203,21.54,102361.91
2018-02-21 22:05:52.207,21.56,102359.63
2018-02-21 22:05:52.211,21.56,102356.96
2018-02-21 22:05:52.215,21.56,102356.96
2018-02-21 22:05:52.218,21.56,102367.64
2018-02-21 22:05:52.220,21.56,102359.63
2018-02-21 22:05:52.223,21.56,102359.63
2018-02-21 22:05:52.227,21.56,102359.63
2018-02-21 22:05:52.232,21.56,102365.71
2018-02-21 22:05:52.235,21.55,102364.2
2018-02-21 22:05:52.240,21.55,102364.2
2018-02-21 22:05:52.244,21.55,102353.52
2018-02-21 22:05:52.247,21.56,102367.64
2018-02-21 22:05:52.252,21.55,102358.86
2018-02-21 22:05:52.256,21.55,102358.86
2018-02-21 22:05:52.257,21.55,102368.79
2018-02-21 22:05:52.260,21.56,102359.63
2018-02-21 22:05:52.264,21.56,102359.63
2018-02-21 22:05:52.268,21.55,102358.11
2018-02-21 22:05:52.273,21.55,102366.12
2018-02-21 22:05:52.277,21.56,102364.97
2018-02-21 22:05:52.281,21.56,102364.97
2018-02-21 22:05:52.285,21.56,102364.97
2018-02-21 22:05:52.289,21.56,102354.3
2018-02-21 22:05:52.292,21.55,102361.53
2018-02-21 22:05:52.294,21.55,102361.53
2018-02-21 22:05:52.297,21.56,102356.96
2018-02-21 22:05:52.301,21.55,102356.19
2018-02-21 22:05:52.305,21.55,102356.19
2018-02-21 22:05:52.310,21.56,102359.63
2018-02-21 22:05:52.314,21.56,102359.63
2018-02-21 22:05:52.317,21.55,102358.11
2018-02-21 22:05:52.321,21.55,102358.11
2018-02-21 22:05:52.325,21.56,102359.63
2018-02-21 22:05:52.329,21.56,102357.71
2018-02-21 22:05:52.331,21.56,102357.71
2018-02-21 22:05:52.334,21.56,102362.3
2018-02-21 22:05:52.338,21.55,102353.52
2018-02-21 22:05:52.342,21.55,102364.2
2018-02-21 22:05:52.346,21.55,102364.2
2018-02-21 22:05:52.351,21.56,102356.96
2018-02-21 22:05:52.355,21.56,102362.3
2018-02-21 22:05:52.359,21.56,102362.3
2018-02-21 22:05:52.363,21.55,102364.2
2018-02-21 22:05:52.367,21.56,102359.63
2018-02-21 22:05:52.368,21.55,102360.78
2018-02-21 22:05:52.371,21.55,102360.78
2018-02-21 22:05:52.375,21.56,102356.96
2018-02-21 22:05:52.379,21.55,102364.2
2018-02-21 22:05:52.384,21.55,102364.2
2018-02-21 22:05:52.387,21.56,102359.63
2018-02-21 22:05:52.391,21.55,102366.86
2018-02-21 22:05:52.395,21.54,102361.91
2018-02-21 22:05:52.399,21.54,102361.91
2018-02-21 22:05:52.404,21.55,102363.46
2018-02-21 22:05:52.405,21.56,102363.05
2018-02-21 22:05:52.408,21.56,102363.05
2018-02-21 22:05:52.412,21.55,102361.53
2018-02-21 22:05:52.416,21.56,102362.3
2018-02-21 22:05:52.420,21.56,102364.97
2018-02-21 22:05:52.424,21.56,102364.97
2018-02-21 22:05:52.428,21.52,102356.17
2018-02-21 22:05:52.432,21.56,102359.63
2018-02-21 22:05:52.436,21.56,102359.63
2018-02-21 22:05:52.441,21.56,102359.63
2018-02-21 22:05:52.442,21.57,102363.82
2018-02-21 22:05:52.445,21.55,102361.53
2018-02-21 22:05:52.449,21.55,102361.53
2018-02-21 22:05:52.452,21.55,102352.78
2018-02-21 22:05:52.457,21.56,102364.97
2018-02-21 22:05:52.461,21.56,102362.3
2018-02-21 22:05:52.465,21.56,102362.3
2018-02-21 22:05:52.470,21.56,102356.96
2018-02-21 22:05:52.473,21.55,102358.86
2018-02-21 22:05:52.477,21.55,102358.86
2018-02-21 22:05:52.478,21.56,102359.63
2018-02-21 22:05:52.481,21.56,102359.63
2018-02-21 22:05:52.486,21.55,102358.86
2018-02-21 22:05:52.490,21.55,102358.86
2018-02-21 22:05:52.494,21.56,102359.63
2018-02-21 22:05:52.498,21.56,102362.3
2018-02-21 22:05:52.503,21.56,102362.3
2018-02-21 22:05:52.506,21.56,102364.97
2018-02-21 22:05:52.510,21.56,102365.71
2018-02-21 22:05:52.514,21.55,102358.86
2018-02-21 22:05:52.515,21.55,102358.86
2018-02-21 22:05:52.519,21.56,102359.63
2018-02-21 22:05:52.522,21.56,102359.63
2018-02-21 22:05:52.526,21.56,102359.63
2018-02-21 22:05:52.530,21.55,102358.86
2018-02-21 22:05:52.535,21.57,102366.49
2018-02-21 22:05:52.539,21.55,102358.86
2018-02-21 22:05:52.543,21.55,102358.86
2018-02-21 22:05:52.547,21.55,102358.86
2018-02-21 22:05:52.551,21.56,102365.71
2018-02-21 22:05:52.552,21.56,102365.71
2018-02-21 22:05:52.555,21.55,102360.78
2018-02-21 22:05:52.560,21.56,102367.64
2018-02-21 22:05:52.563,21.56,102362.3
2018-02-21 22:05:52.567,21.56,102362.3
2018-02-21 22:05:52.571,21.55,102360.78
2018-02-21 22:05:52.576,21.55,102358.86
2018-02-21 22:05:52.580,21.55,102358.86
2018-02-21 22:05:52.584,21.56,102359.63
2018-02-21 22:05:52.587,21.56,102364.97
2018-02-21 22:05:52.589,21.56,102364.97
2018-02-21 22:05:52.592,21.56,102364.97
2018-02-21 22:05:52.596,21.56,102357.71
2018-02-21 22:05:52.600,21.55,102358.86
2018-02-21 22:05:52.605,21.56,102360.38
2018-02-21 22:05:52.609,21.56,102360.38
2018-02-21 22:05:52.613,21.56,102365.71
2018-02-21 22:05:52.617,21.56,102354.3
2018-02-21 22:05:52.621,21.56,102354.3
2018-02-21 22:05:52.625,21.56,102359.63
2018-02-21 22:05:52.626,21.56,102363.05
2018-02-21 22:05:52.629,21.57,102363.82
2018-02-21 22:05:52.633,21.57,102363.82
2018-02-21 22:05:52.637,21.56,102359.63
2018-02-21 22:05:52.641,21.56,102362.3
2018-02-21 22:05:52.645,21.56,102362.3
2018-02-21 22:05:52.649,21.56,102364.97
2018-02-21 22:05:52.653,21.56,102364.97
2018-02-21 22:05:52.661,21.55,102361.53
2018-02-21 22:05:52.676,21.55,102361.53
2018-02-21 22:05:52.689,21.56,102359.63
2018-02-21 22:05:52.699,21.56,102364.97
2018-02-21 22:05:52.700,21.56,102364.97
2018-02-21 22:05:52.702,21.55,102358.11
2018-02-21 22:05:52.703,21.56,102362.3
2018-02-21 22:05:52.705,21.56,102364.97
2018-02-21 22:05:52.706,21.56,102364.97
2018-02-21 22:05:52.707,21.56,102364.97
2018-02-21 22:05:52.708,21.56,102360.38
2018-02-21 22:05:52.709,21.56,102360.38
2018-02-21 22:05:52.710,21.56,102364.97
2018-02-21 22:05:52.711,21.56,102367.64
2018-02-21 22:05:52.712,21.55,102366.86
2018-02-21 22:05:52.713,21.55,102366.86
2018-02-21 22:05:52.715,21.56,102359.63
2018-02-21 22:05:52.719,21.56,102356.96
2018-02-21 22:05:52.722,21.56,102356.96
2018-02-21 22:05:52.727,21.56,102359.63
2018-02-21 22:05:52.731,21.56,102357.71
2018-02-21 22:05:52.736,21.55,102358.86
2018-02-21 22:05:52.739,21.55,102358.86
2018-02-21 22:05:52.742,21.56,102359.63
2018-02-21 22:05:52.745,21.56,102359.63
2018-02-21 22:05:52.748,21.56,102359.63
2018-02-21 22:05:52.752,21.55,102364.2
2018-02-21 22:05:52.756,21.56,102364.97
2018-02-21 22:05:52.760,21.56,102359.63
2018-02-21 22:05:52.764,21.56,102359.63
2018-02-21 22:05:52.768,21.56,102364.97
2018-02-21 22:05:52.773,21.56,102362.3
2018-02-21 22:05:52.776,21.56,102364.97
2018-02-21 22:05:52.778,21.56,102364.97
2018-02-21 22:05:52.780,21.56,102362.3
2018-02-21 22:05:52.784,21.56,102360.38
2018-02-21 22:05:52.788,21.56,102360.38
2018-02-21 22:05:52.795,21.56,102359.63
2018-02-21 22:05:52.799,21.56,102359.63
2018-02-21 22:05:52.803,21.56,102359.63
2018-02-21 22:05:52.806,21.56,102359.63
2018-02-21 22:05:52.808,21.55,102356.19
2018-02-21 22:05:52.811,21.56,102357.71
2018-02-21 22:05:52.813,21.56,102357.71
2018-02-21 22:05:52.817,21.56,102357.71
2018-02-21 22:05:52.821,21.56,102356.96
2018-02-21 22:05:52.825,21.56,102359.63
2018-02-21 22:05:52.830,21.56,102359.63
2018-02-21 22:05:52.834,21.55,102355.45
2018-02-21 22:05:52.838,21.56,102364.97
2018-02-21 22:05:52.842,21.56,102364.97
2018-02-21 22:05:52.846,21.56,102362.3
2018-02-21 22:05:52.848,21.56,102364.97
2018-02-21 22:05:52.850,21.56,102364.97
2018-02-21 22:05:52.854,21.56,102364.97
2018-02-21 22:05:52.859,21.55,102356.19
2018-02-21 22:05:52.862,21.56,102362.3
2018-02-21 22:05:52.867,21.56,102362.3
2018-02-21 22:05:52.871,21.56,102364.97
2018-02-21 22:05:52.874,21.55,102364.2
2018-02-21 22:05:52.878,21.56,102364.97
2018-02-21 22:05:52.883,21.56,102364.97
2018-02-21 22:05:52.885,21.55,102364.2
2018-02-21 22:05:52.887,21.55,102361.53
2018-02-21 22:05:52.891,21.55,102361.53
2018-02-21 22:05:52.895,21.56,102362.3
2018-02-21 22:05:52.900,21.56,102364.97
2018-02-21 22:05:52.903,21.55,102353.52
2018-02-21 22:05:52.907,21.55,102353.52
2018-02-21 22:05:52.912,21.56,102359.63
2018-02-21 22:05:52.916,21.56,102365.71
2018-02-21 22:05:52.919,21.56,102365.71
2018-02-21 22:05:52.920,21.55,102363.46
2018-02-21 22:05:52.924,21.56,102359.63
2018-02-21 22:05:52.928,21.56,102364.97
2018-02-21 22:05:52.932,21.56,102364.97
2018-02-21 22:05:52.936,21.55,102356.19
2018-02-21 22:05:52.940,21.56,102363.05
2018-02-21 22:05:52.944,21.56,102364.97
2018-02-21 22:05:52.948,21.56,102364.97
2018-02-21 22:05:52.952,21.56,102362.3
2018-02-21 22:05:52.957,21.56,102359.63
2018-02-21 22:05:52.961,21.56,102359.63
2018-02-21 22:05:52.962,21.56,102364.97
2018-02-21 22:05:52.965,21.55,102361.53
2018-02-21 22:05:52.969,21.56,102359.63
2018-02-21 22:05:52.973,21.56,102359.63
2018-02-21 22:05:52.977,21.56,102362.3
2018-02-21 22:05:52.981,21.57,102366.49
2018-02-21 22:05:52.986,21.57,102366.49
2018-02-21 22:05:52.989,21.56,102364.97
2018-02-21 22:05:52.993,21.57,102355.82
2018-02-21 22:05:52.998,21.56,102359.63
2018-02-21 22:05:52.999,21.56,102359.63
2018-02-21 22:05:53.003,21.56,102359.63
2018-02-21 22:05:53.005,21.55,102358.86
2018-02-21 22:05:53.010,21.55,102358.86
2018-02-21 22:05:53.014,21.56,102359.63
2018-02-21 22:05:53.019,21.56,102355.03
2018-02-21 22:05:53.022,21.56,102359.63
2018-02-21 22:05:53.026,21.56,102359.63
2018-02-21 22:05:53.030,21.56,102359.63
2018-02-21 22:05:53.034,21.56,102360.38
2018-02-21 22:05:53.036,21.56,102360.38
2018-02-21 22:05:53.038,21.56,102362.3
2018-02-21 22:05:53.043,21.56,102362.3
2018-02-21 22:05:53.047,21.56,102364.97
2018-02-21 22:05:53.051,21.56,102364.97
2018-02-21 22:05:53.055,21.56,102368.38
2018-02-21 22:05:53.059,21.56,102354.3
2018-02-21 22:05:53.062,21.56,102354.3
2018-02-21 22:05:53.067,21.56,102364.97
2018-02-21 22:05:53.071,21.56,102364.97
2018-02-21 22:05:53.072,21.56,102365.71
2018-02-21 22:05:53.075,21.56,102365.71
2018-02-21 22:05:53.080,21.56,102362.3
2018-02-21 22:05:53.084,21.56,102359.63
2018-02-21 22:05:53.087,21.55,102364.2
2018-02-21 22:05:53.092,21.55,102364.2
2018-02-21 22:05:53.096,21.56,102355.03
2018-02-21 22:05:53.100,21.56,102364.97
2018-02-21 22:05:53.104,21.56,102364.97
2018-02-21 22:05:53.108,21.56,102365.71
2018-02-21 22:05:53.109,21.56,102365.71
2018-02-21 22:05:53.112,21.55,102358.86
2018-02-21 22:05:53.116,21.55,102358.86
2018-02-21 22:05:53.120,21.56,102356.96
2018-02-21 22:05:53.124,21.56,102364.97
2018-02-21 22:05:53.129,21.56,102364.97
2018-02-21 22:05:53.133,21.55,102363.46
2018-02-21 22:05:53.136,21.56,102364.97
2018-02-21 22:05:53.141,21.56,102370.32
2018-02-21 22:05:53.145,21.56,102370.32
2018-02-21 22:05:53.146,21.56,102359.63
2018-02-21 22:05:53.149,21.55,102358.86
2018-02-21 22:05:53.153,21.55,102358.86
2018-02-21 22:05:53.157,21.56,102364.97
2018-02-21 22:05:53.161,21.56,102354.3
2018-02-21 22:05:53.165,21.55,102361.53
2018-02-21 22:05:53.169,21.55,102361.53
2018-02-21 22:05:53.174,21.56,102360.38
2018-02-21 22:05:53.178,21.55,102360.78
2018-02-21 22:05:53.182,21.55,102360.78
2018-02-21 22:05:53.183,21.55,102360.78
2018-02-21 22:05:53.186,21.56,102364.97
2018-02-21 22:05:53.190,21.56,102364.97
2018-02-21 22:05:53.194,21.56,102364.97
2018-02-21 22:05:53.198,21.56,102359.63
2018-02-21 22:05:53.202,21.55,102369.53
2018-02-21 22:05:53.206,21.55,102369.53
2018-02-21 22:05:53.210,21.56,102364.97
2018-02-21 22:05:53.215,21.56,102364.97
2018-02-21 22:05:53.218,21.55,102358.86
2018-02-21 22:05:53.220,21.55,102358.86
2018-02-21 22:05:53.223,21.55,102358.86
2018-02-21 22:05:53.227,21.56,102359.63
2018-02-21 22:05:53.231,21.56,102359.63
2018-02-21 22:05:53.235,21.55,102363.46
2018-02-21 22:05:53.239,21.56,102360.38
2018-02-21 22:05:53.243,21.54,102356.57
2018-02-21 22:05:53.247,21.54,102356.57
2018-02-21 22:05:53.251,21.56,102367.64
2018-02-21 22:05:53.256,21.56,102364.97
2018-02-21 22:05:53.257,21.55,102360.78
2018-02-21 22:05:53.260,21.55,102360.78
2018-02-21 22:05:53.264,21.56,102363.05
2018-02-21 22:05:53.268,21.56,102359.63
2018-02-21 22:05:53.272,21.56,102359.63
2018-02-21 22:05:53.276,21.55,102361.53
2018-02-21 22:05:53.280,21.55,102361.53
2018-02-21 22:05:53.284,21.56,102359.63
2018-02-21 22:05:53.288,21.56,102359.63
2018-02-21 22:05:53.292,21.55,102364.2
2018-02-21 22:05:53.293,21.55,102366.86
2018-02-21 22:05:53.296,21.55,102366.86
2018-02-21 22:05:53.300,21.56,102368.38
2018-02-21 22:05:53.305,21.56,102362.3
2018-02-21 22:05:53.309,21.55,102358.86
2018-02-21 22:05:53.313,21.55,102358.86
2018-02-21 22:05:53.317,21.56,102367.64
2018-02-21 22:05:53.321,21.57,102361.15
2018-02-21 22:05:53.325,21.57,102361.15
2018-02-21 22:05:53.329,21.56,102359.63
2018-02-21 22:05:53.330,21.55,102364.2
2018-02-21 22:05:53.334,21.55,102363.46
2018-02-21 22:05:53.337,21.55,102363.46
2018-02-21 22:05:53.341,21.55,102364.2
2018-02-21 22:05:53.346,21.55,102363.46
2018-02-21 22:05:53.350,21.55,102363.46
2018-02-21 22:05:53.354,21.56,102359.63
2018-02-21 22:05:53.358,21.56,102359.63
2018-02-21 22:05:53.362,21.55,102358.86
2018-02-21 22:05:53.366,21.55,102358.86
2018-02-21 22:05:53.367,21.56,102362.3
2018-02-21 22:05:53.370,21.56,102367.64
2018-02-21 22:05:53.374,21.56,102367.64
2018-02-21 22:05:53.378,21.56,102364.97
2018-02-21 22:05:53.382,21.55,102368.79
2018-02-21 22:05:53.386,21.55,102363.46
2018-02-21 22:05:53.390,21.55,102363.46
2018-02-21 22:05:53.395,21.55,102356.19
2018-02-21 22:05:53.399,21.56,102362.3
2018-02-21 22:05:53.403,21.56,102362.3
2018-02-21 22:05:53.404,21.56,102370.32
2018-02-21 22:05:53.407,21.55,102363.46
2018-02-21 22:05:53.411,21.55,102360.78
2018-02-21 22:05:53.415,21.55,102360.78
2018-02-21 22:05:53.419,21.55,102358.86
2018-02-21 22:05:53.423,21.55,102361.53
2018-02-21 22:05:53.428,21.56,102364.97
2018-02-21 22:05:53.432,21.56,102364.97
2018-02-21 22:05:53.435,21.56,102364.97
2018-02-21 22:05:53.440,21.55,102363.46
2018-02-21 22:05:53.441,21.55,102363.46
2018-02-21 22:05:53.444,21.55,102360.78
2018-02-21 22:05:53.448,21.56,102364.97
2018-02-21 22:05:53.453,21.55,102363.46
2018-02-21 22:05:53.456,21.55,102363.46
2018-02-21 22:05:53.460,21.55,102361.53
2018-02-21 22:05:53.464,21.55,102364.2
2018-02-21 22:05:53.468,21.55,102364.2
2018-02-21 22:05:53.473,21.55,102361.53
2018-02-21 22:05:53.477,21.55,102361.53
2018-02-21 22:05:53.478,21.56,102364.97
2018-02-21 22:05:53.481,21.56,102364.97
2018-02-21 22:05:53.485,21.55,102361.53
2018-02-21 22:05:53.489,21.56,102359.63
2018-02-21 22:05:53.493,21.56,102359.63
2018-02-21 22:05:53.497,21.55,102364.2
2018-02-21 22:05:53.501,21.56,102364.97
2018-02-21 22:05:53.505,21.56,102359.63
2018-02-21 22:05:53.510,21.56,102359.63
2018-02-21 22:05:53.514,21.56,102367.64
2018-02-21 22:05:53.515,21.56,102356.96
2018-02-21 22:05:53.518,21.56,102356.96
2018-02-21 22:05:53.522,21.56,102359.63
2018-02-21 22:05:53.526,21.55,102358.86
2018-02-21 22:05:53.530,21.55,102358.11
2018-02-21 22:05:53.534,21.55,102358.11
2018-02-21 22:05:53.538,21.55,102364.2
2018-02-21 22:05:53.542,21.56,102362.3
2018-02-21 22:05:53.546,21.56,102362.3
2018-02-21 22:05:53.550,21.55,102358.86
2018-02-21 22:05:53.552,21.55,102358.11
2018-02-21 22:05:53.555,21.55,102358.86
2018-02-21 22:05:53.559,21.55,102358.86
2018-02-21 22:05:53.562,21.55,102358.86
2018-02-21 22:05:53.567,21.55,102364.2
2018-02-21 22:05:53.571,21.55,102364.2
2018-02-21 22:05:53.575,21.55,102364.2
2018-02-21 22:05:53.579,21.55,102360.78
2018-02-21 22:05:53.583,21.55,102364.2
2018-02-21 22:05:53.587,21.55,102364.2
2018-02-21 22:05:53.589,21.54,102356.57
2018-02-21 22:05:53.591,21.55,102361.53
2018-02-21 22:05:53.596,21.56,102362.3
2018-02-21 22:05:53.602,21.56,102362.3
2018-02-21 22:05:53.604,21.56,102362.3
2018-02-21 22:05:53.607,21.56,102359.63
2018-02-21 22:05:53.612,21.56,102359.63
2018-02-21 22:05:53.619,21.55,102355.45
2018-02-21 22:05:53.621,21.55,102364.2
2018-02-21 22:05:53.624,21.55,102360.78
2018-02-21 22:05:53.625,21.55,102360.78
2018-02-21 22:05:53.632,21.55,102361.53
2018-02-21 22:05:53.634,21.56,102354.3
2018-02-21 22:05:53.636,21.56,102354.3
2018-02-21 22:05:53.641,21.56,102359.63
2018-02-21 22:05:53.645,21.56,102359.63
2018-02-21 22:05:53.649,21.55,102358.11
2018-02-21 22:05:53.654,21.55,102358.11
2018-02-21 22:05:53.656,21.56,102364.97
2018-02-21 22:05:53.660,21.55,102356.19
2018-02-21 22:05:53.662,21.55,102356.19
2018-02-21 22:05:53.664,21.56,102362.3
2018-02-21 22:05:53.669,21.55,102358.86
2018-02-21 22:05:53.673,21.56,102359.63
2018-02-21 22:05:53.683,21.56,102359.63
2018-02-21 22:05:53.688,21.56,102364.97
2018-02-21 22:05:53.690,21.55,102366.86
2018-02-21 22:05:53.692,21.55,102366.86
2018-02-21 22:05:53.694,21.55,102358.86
2018-02-21 22:05:53.697,21.56,102365.71
2018-02-21 22:05:53.701,21.56,102367.64
2018-02-21 22:05:53.714,21.56,102367.64
2018-02-21 22:05:53.720,21.57,102369.16
2018-02-21 22:05:53.721,21.56,102364.97
2018-02-21 22:05:53.723,21.56,102364.97
2018-02-21 22:05:53.726,21.55,102364.2
2018-02-21 22:05:53.730,21.56,102364.97
2018-02-21 22:05:53.737,21.53,102361.13
2018-02-21 22:05:53.741,21.53,102361.13
2018-02-21 22:05:53.744,21.55,102360.78
2018-02-21 22:05:53.746,21.55,102361.53
2018-02-21 22:05:53.748,21.55,102361.53
2018-02-21 22:05:53.749,21.55,102361.53
2018-02-21 22:05:53.750,21.55,102358.86
2018-02-21 22:05:53.752,21.55,102360.78
2018-02-21 22:05:53.756,21.55,102360.78
2018-02-21 22:05:53.760,21.56,102359.63
2018-02-21 22:05:53.763,21.56,102359.63
2018-02-21 22:05:53.767,21.56,102359.63
2018-02-21 22:05:53.771,21.56,102359.63
2018-02-21 22:05:53.775,21.56,102362.3
2018-02-21 22:05:53.779,21.56,102359.63
2018-02-21 22:05:53.782,21.56,102359.63
2018-02-21 22:05:53.784,21.55,102361.53
2018-02-21 22:05:53.788,21.56,102364.97
2018-02-21 22:05:53.792,21.55,102364.2
2018-02-21 22:05:53.796,21.55,102364.2
2018-02-21 22:05:53.801,21.55,102356.19
2018-02-21 22:05:53.805,21.56,102364.97
2018-02-21 22:05:53.808,21.56,102364.97
2018-02-21 22:05:53.812,21.56,102367.64
2018-02-21 22:05:53.814,21.56,102362.3
2018-02-21 22:05:53.816,21.55,102355.45
2018-02-21 22:05:53.820,21.55,102355.45
2018-02-21 22:05:53.826,21.56,102359.63
2018-02-21 22:05:53.830,21.55,102358.86
2018-02-21 22:05:53.834,21.55,102358.86
2018-02-21 22:05:53.837,21.55,102360.78
2018-02-21 22:05:53.841,21.55,102364.2
2018-02-21 22:05:53.845,21.55,102358.11
2018-02-21 22:05:53.849,21.55,102358.11
2018-02-21 22:05:53.851,21.56,102359.63
2018-02-21 22:05:53.854,21.56,102359.63
2018-02-21 22:05:53.858,21.56,102359.63
2018-02-21 22:05:53.862,21.55,102364.2
2018-02-21 22:05:53.866,21.56,102359.63
2018-02-21 22:05:53.870,21.55,102364.2
2018-02-21 22:05:53.874,21.55,102364.2
2018-02-21 22:05:53.878,21.56,102359.63
2018-02-21 22:05:53.882,21.55,102360.78
2018-02-21 22:05:53.886,21.55,102360.78
2018-02-21 22:05:53.887,21.54,102364.57
2018-02-21 22:05:53.891,21.55,102364.2
2018-02-21 22:05:53.894,21.55,102356.19
2018-02-21 22:05:53.898,21.55,102356.19
2018-02-21 22:05:53.902,21.56,102359.63
2018-02-21 22:05:53.907,21.55,102361.53
2018-02-21 22:05:53.911,21.55,102360.78
2018-02-21 22:05:53.914,21.55,102360.78
2018-02-21 22:05:53.918,21.56,102362.3
2018-02-21 22:05:53.923,21.56,102359.63
2018-02-21 22:05:53.924,21.56,102359.63
2018-02-21 22:05:53.927,21.55,102361.53
2018-02-21 22:05:53.931,21.55,102368.79
2018-02-21 22:05:53.936,21.55,102364.2
2018-02-21 22:05:53.939,21.55,102364.2
2018-02-21 22:05:53.943,21.57,102366.49
2018-02-21 22:05:53.947,21.56,102367.64
2018-02-21 22:05:53.952,21.56,102367.64
2018-02-21 22:05:53.956,21.56,102354.3
2018-02-21 22:05:53.960,21.56,102362.3
2018-02-21 22:05:53.961,21.56,102362.3
2018-02-21 22:05:53.965,21.56,102362.3
2018-02-21 22:05:53.969,21.56,102359.63
2018-02-21 22:05:53.972,21.55,102364.2
2018-02-21 22:05:53.977,21.55,102364.2
2018-02-21 22:05:53.980,21.56,102364.97
2018-02-21 22:05:53.985,21.55,102363.46
2018-02-21 22:05:53.989,21.55,102358.11
2018-02-21 22:05:53.992,21.55,102358.11
2018-02-21 22:05:53.996,21.56,102362.3
2018-02-21 22:05:53.998,21.56,102364.97
2018-02-21 22:05:54.001,21.56,102364.97
2018-02-21 22:05:54.005,21.55,102361.53
2018-02-21 22:05:54.009,21.56,102359.63
2018-02-21 22:05:54.013,21.54,102356.57
2018-02-21 22:05:54.017,21.54,102356.57
2018-02-21 22:05:54.021,21.55,102358.86
2018-02-21 22:05:54.026,21.55,102361.53
2018-02-21 22:05:54.030,21.55,102361.53
2018-02-21 22:05:54.034,21.56,102364.97
2018-02-21 22:05:54.035,21.56,102364.97
2018-02-21 22:05:54.038,21.55,102358.11
2018-02-21 22:05:54.042,21.55,102358.11
2018-02-21 22:05:54.045,21.56,102364.97
2018-02-21 22:05:54.050,21.55,102364.2
2018-02-21 22:05:54.054,21.55,102364.2
2018-02-21 22:05:54.059,21.56,102359.63
2018-02-21 22:05:54.062,21.56,102364.97
2018-02-21 22:05:54.067,21.54,102356.57
2018-02-21 22:05:54.071,21.54,102356.57
2018-02-21 22:05:54.072,21.55,102364.2
2018-02-21 22:05:54.075,21.56,102359.63
2018-02-21 22:05:54.079,21.55,102364.2
2018-02-21 22:05:54.083,21.55,102364.2
2018-02-21 22:05:54.087,21.56,102364.97
2018-02-21 22:05:54.091,21.55,102358.86
2018-02-21 22:05:54.095,21.55,102358.86
2018-02-21 22:05:54.099,21.54,102361.91
2018-02-21 22:05:54.103,21.55,102366.12
2018-02-21 22:05:54.107,21.56,102367.64
2018-02-21 22:05:54.108,21.56,102367.64
2018-02-21 22:05:54.111,21.56,102364.97
2018-02-21 22:05:54.116,21.55,102364.2
2018-02-21 22:05:54.119,21.55,102364.2
2018-02-21 22:05:54.124,21.55,102361.53
2018-02-21 22:05:54.128,21.56,102356.96
2018-02-21 22:05:54.132,21.56,102364.97
2018-02-21 22:05:54.136,21.56,102364.97
2018-02-21 22:05:54.140,21.55,102358.11
2018-02-21 22:05:54.144,21.55,102364.2
2018-02-21 22:05:54.145,21.55,102364.2
2018-02-21 22:05:54.148,21.55,102360.78
2018-02-21 22:05:54.152,21.56,102362.3
2018-02-21 22:05:54.157,21.55,102363.46
